label,text
real,a new study may reassure some women considering shortterm use of hormones to relieve hot flashes and other menopause symptoms starting lowdose treatment early in menopause made women feel better and did not seem to raise heart risks during the fouryear study however the research didnt address the risk of breast cancer perhaps the biggest fear women have about hormones since a landmark study a decade ago the new one was too small and too short for that still it is the first fresh research in many years on the sometimes confusing effects of hormones on womens health the advice remains the same use hormones only for severe symptoms not to prevent bone loss or agingrelated problems at the lowest dose for the shortest time possible the benefits outweigh the risks when hormone therapy is used for symptom management with relatively shortterm treatment said dr joann manson preventive medicine chief at brigham and womens hospital in boston she was a study leader and will discuss results wednesday at a conference of the north american menopause society in orlando fla for decades doctors believed hormone pills helped prevent heart problems and were good for bones and minds that changed in 2002 when a big federal study was stopped because women taking estrogenprogestin pills had higher rates of cardiovascular disease and cancer critics pounced on the studys limitations participants were well past menopause 63 on average and most were not seeking symptom relief many were overweight and smokers and at higher risk of heart disease to start with only one type of pill in one dose was tested women who could take estrogen alone those who had had hysterectomies did not have the risks that women on the combination hormone pills did in fact they had lower rates of breast cancer these factors led many experts to think some hormones might help certain women and that the type and dose might matter the new study tested that it enrolled about 700 healthy women ages 42 to 58 within three years of menopause they were given either lowdose estrogen pills premarin made by wyeth now part of pfizer inc a lowdose estrogen skin patch climara made by bayer or a placebo women on estrogen also received prometrium a progesterone that more closely mimics what the body makes all women received a patch and two types of pills but some of those were fake treatments and neither they nor their doctors knew who had the real medicine versus placebos until the study ended that is standard study design to test who is really helped by a medication the main goal was seeing whether hormones made a difference in hardening of the arteries a precursor to heart disease as seen on imaging tests other health measures also were tracked after four years doctors found no effect on blood pressure or artery hardening both types of estrogen reduced hot flashes and improved bone density mood and sexual health estrogen pills raised good cholesterol and lowered the bad form but also caused triglycerides another type of fat in the bloodstream to rise estrogen patches did not affect cholesterol but improved bloodsugar levels and insulin sensitivity possibly making them a better choice for overweight women at risk of diabetes patches and pills have different effects said dr s mitchell harman an endocrinologist and director of the kronos longevity research institute a phoenixbased group with no industry ties that paid for the study oral estrogen goes straight to the liver resulting in higher concentrations than when its absorbed through the skin that raises bloodclotting factors that might be especially harmful to smokers but higher estrogen levels also cause the liver to make more hdl or good cholesterol so estrogen can have good and bad effects depending on the form he said skin patches account for just 2 percent of hormone use some studies estimate besides climara at least one other is on the market vivelledot sold by novartis and noven pharmaceuticals inc a generic version is expected in about a year dr sanjay asthana a geriatrician at the university of wisconsinmadison led a separate analysis that found estrogen pills and patches improved depression and anxiety but had no effect on cognition or memory the national institute on aging paid for that study women need to realize the new study is much less definitive than the big federal one that found more lung and breast cancer deaths among women on estrogenprogestin pills said one researcher involved in the earlier work dr rowan chlebowski of the los angeles biomedical research institute at harborucla medical center it would be unwise to try to prevent certain health problems by using a treatment that increased the two leading causes of cancer deaths in women he said manson agreed that hormones should be used only for severe symptoms two study participants found they helped my mood leveled out i found that i was just generally calmer on the estrogen patch said kathy smerko 60 a nurse practitioner from phoenix dianne fraser 56 an accountant from suburban boston said the patch eliminated the drenching sweats that woke her in the night she was able to quit treatment after five years and seldom has problems now it was enough to get me through that crazy period right after menopause began she said online benefits seen in hormone use early in menopause
real,a new detailed mammography exam catches more cancers while causing fewer false alarms according to the company that sells it the downside some physicians say is that it costs more and delivers twice as much radiation as traditional mammograms tomosynthesis or threedimensional mammography has been available in the us since february from hologic inc bedford mass in just a few months radiologists say they are finding cancers they would have missed with the standard exam others though urge caution we really have to wait for the scientific evidence says barbara monsees who heads the american college of radiologys breastimaging commission adding that the technology looks promising many digital mammogram centers are increasingly offering the option of paying a supplement out of pocket for a 3d image standard mammograms miss 5 to 15 of tumors in part because small ones can be hidden behind tissue we discuss with robert cascella ceo of hologic which manufactures a 3d mammography machine photo hologic a study of some 25000 women now under way by an international team of researchers and partially funded by hologic is examining whether 3d mammography finds more cancers preliminary results presented at a scientific meeting in november showed a 47 increase in cancer detection but no conclusion can be drawn until the full results are published in a peerreviewed journal says dr monsees the american cancer society recommends women get annual mammograms starting at 40 years old a 3d mammography machine is similar those used for standard 2d mammography but instead of taking just top and side pictures of each breast the xray arm of a 3d machine moves in an arc and collects detailed data used to create 50 or 60 razorthin slices for each view the 3d scans show what breast tissue looks like at various depths radiologists say they can now see tumors that would have been obscured by surrounding tissue i think were going to find more cancers at an earlier stage says liane philpotts chief of breast imaging at yale school of medicine in new haven conn adding that one recent tumor difficult to see on a standard exam jumped right out at us on a 3d scan the benefit is particularly noticeable in women with dense breasts in which tumors can be hard to see but the 3d exam produces better results in all women she says the new exam will likely save lives by finding cancers earlier and give women more options such as skipping chemotherapy or getting a lighter dose says laurie margolies director of breast imaging at mount sinai medical center in new york dr margolies has briefly consulted for hologic but has no continuing relationship with the company in addition to finding more tumors early experience shows the 3d exam may reduce anxietyproducing recalls in which women are told to return for a diagnostic workup after the mammogram looks unclear or concerning recalls are mostly false alarms in a 7529woman study at yale university the recall rate of women screened with 3d and 2d mammography combined was 66 compared with 111 for 2d alone the full exam typically includes a standard 2d view as well as a 3d one and has a patient under compression for a total of about 48 seconds compared with 20 for a standard exam hologic says insurance often doesnt cover the 3d portion so doctors say you often need to pay about 50 out of pocket the 2d exam is done in part to aid in comparing results with earlier scans hologic says the combination exam delivers 88 milligray of radiation per exam around double what is given during a standard exam on hologic 2d machines the company says the double radiation dose could potentially cause cancer in 1 in 1000 women who get 3d mammography annually from age 40 until 80 instead of the standard exam according to the food and drug administration the moredetailed exam will save lives overall over the 2d scan if at least 3 more cancers are detected which appears likely from preliminary data says peter soltani senior vice president of breast health at hologic he adds that small amounts of radiation from mammography have never been proven to cause cancer hologic has applied to the fda for approval to market a technology that would synthesize a 2d image from detail taken in the 3d sweep and which physicians say would significantly lower the radiation because youd only have to take one set of images instead of two general electric co is also applying to the fda for permission to market a 3d mammography machine the company declined to say when it expects a decision email aches com is a 3d mammogram better at avoiding false positives
real,saturday sept 29 2012 healthday news researchers say theyve discovered a twodrug combination that delays treatment resistance in patients with advanced melanoma by targeting different points in the same growthfactor pathway the kinase inhibitor drugs dabrafenib and trametinib postponed the development of drug resistance in patients with brafpositive metastatic melanoma the study authors said melanoma is the most serious and often deadly form of skin cancer in about half of patients with melanoma that has spread tumor growth is caused by genetic mutations that keep the braf protein part of the mapk cell growth pathway constantly activated drugs that inhibit braf activity can rapidly stop and reverse tumor growth in about 90 percent of patients but the response is temporary in most cases and tumor growth resumes in six or seven months the researchers explained previous research suggested that this drug resistance develops because the mapk pathway gets turned back on through activation of mek another protein that is part off the mapk pathway we investigated this drug combination because of research we and others have conducted into the molecular underpinnings of resistance to braf inhibitor therapy study lead author dr keith flaherty of the massachusetts general hospital cancer center said in a hospital news release the phase 1 and 2 study was sponsored by glaxosmithkline which developed both drugs we found that adding the mek inhibitor trametinib to braf inhibitor dabrafenib clearly delays the emergence of resistance in fact the combination was at least twice as effective as braf inhibition alone he said one expert agreed that the results were encouraging this study addresses the problem of resistance to the mitogenactivated protein kinase mapk pathway this study combined dabrafenib a selective braf inhibitor and trametinib a selective mapk kinase mek inhibitor these drugs can be safely combined and the survival was significantly improved without untoward side effects said dr michele green a dermatologist at lenox hill hospital in new york city the study was conducted at 14 sites in the united states and australia and included 162 patients who received different dose combinations of the drugs two daily 150 milligram mg doses of dabrafenib plus one 2 mg dose of trametinib the same dabrafenib dose with a 1 mg dose of trametinib or treatment with dabrafenib alone patients who received dabrafenib alone were able to receive the fulldose combination treatment if their cancer resumed progression treatment with both combinations of dabrafenib and trametinib led to a fourmonth longer delay in drug resistance than treatment with dabrafenib alone after one year of treatment 41 percent of patients receiving the fulldose combination treatment had no progression of their melanoma compared with 9 percent of those receiving dabrafenib alone among patients receiving the combination treatment the development of side effects such as skin rash and a less dangerous type of skin cancer called squamous cell carcinoma was similar to that typically seen in patients taking only one of the drugs the study was scheduled for presentation saturday at the european society for medical oncology meeting in vienna and simultaneous publication in the new england journal of medicine the drug combination is now being tested in a larger phase 3 study which is required for us food and drug administration approval more information the american cancer society has more about melanoma new melanoma treatment might delay cancer progression
real,for men diagnosed with prostate cancer the decision about how to treat it or even whether to treat it can be agonizing surgery radiation or some combination of both may lead to miserable side effects such incontinence impotence and rectal damage doctors usually cant predict whether a man will suffer all or none of those side effects while some risk factors are wellknown including age diabetes and poor cardiovascular health whether a man suffers harsh sideeffects is often chalked up to random luck so what if it were possible to know before treatment which men might be more likely to suffer complications new research published thursday in the international journal of radiation oncology discovered a set of genetic markers that appear to indicate a significantly greater risk of collateral damage from radiation treatment for prostate cancer knowing a mans susceptibility to fallout from radiation may steer a doctor toward surgery instead of other potentially damaging therapy more often than not its not clearcut which way to go explained barry rosenstein professor of radiation oncology at mt sinai school of medicine in new york city if you see a surgeon hes likely to say surgery is best if you see a radiation oncologist hell say oncology determining what type of treatment a man should receive is only part of the dilemma of prostate cancer the debate whether to even test for it is ongoing this earlystage study represents a big step toward doctors and their patients making that decision the researchers started with a pool of 841 men treated with radiation for prostate cancer patients were assessed every three to six months for signs of sexual dysfunction for up to five years the number of men studied was eventually winnowed down to 260 patients with erectile dysfunction and 205 controls the scientists then performed dna analyses on the men looking for genetic variations called single nucleotide polymorphisms or snps pronounced snips slight differences in the spelling of our dna after sifting through hundreds of thousands of snps they settled on 12 suspect genetic variations it turned out that when the snps were combined to create a score that could be used to measure individual risk of treatment complications having just one of the 12 snps more than doubled the risk the more of the 12 a man had the greater his chances of radiation therapy complications it is cumulative rosenstein explained if a man has five or six it increases his chances quite a bit the research is still in the early stages so doctors arent likely to be using the genetic markers to determine treatment any time soon this is still not nearly good enough yet he said but hes part of an international consortium that is trying to make that very scenario a practical reality the next step he said is for group members to validate the predictive power of the markers his team found if they can then doctors really will be able to assign patients to treatments and see if we maintain the same level of control of cancer and lower the incidence of complications he said and if we can do that then therell be enough confidence to put it into use in the clinic even better he suggested it may one day be possible to use drugs to target the snips or the biological processes they influence as a way to prevent damage from therapy that hope is evident to other researchers such as dr ithaar derweesh a urologic oncologist and associate professor of surgery at the university of california san diego moores cancer center this is a study that in certain ways is groundbreaking and also elegantly performed derweesh said while derweesh agreed with rosenstein that such a technique will take time to validate and be used to steer patients toward a particular therapy something he called the holy grail he suggested that in the nearer term such markers might be used as a trigger to preemptively begin erectile rehabilitation or to take measures that might lessen the potential damage this kind of work is important not just for prostate cancer but all cancers while there has been greater success in treating cancer survivors may live many years with side effects after treatment if rosensteins hopes are fulfilled it may one day be possible to prevent some of the damage before its done and still effectively treat the cancer brian alexander wwwbrianralexandercom is coauthor with larry young phd of the chemistry between us love sex and the science of attraction wwwthechemistrybetweenuscom now on sale related dna markers may predict impotence after prostate cancer
real,by kathleen doheny healthday reporter tuesday sept 11 2012 healthday news a new device meant to help surgeons determine in the operating room if they have removed all cancerous breast cancer tissue may help reduce repeat surgeries after lumpectomy without compromising cosmetic effects according to a new study the device called marginprobe emits an electric field and senses a return signal from the tissue examined cancerous tissue provides a different electromagnetic signature than normal tissue the researchers explained this can potentially decrease having to go back to the operating room and with no real effect on your cosmetic outcome said study leader dr susan boolbol chief of breast surgery at beth israel medical center in new york city the study of nearly 500 patients undergoing breastconserving surgery found little difference in the volume of tissue removed when the device was used compared to traditional detection methods the reality is most of the time we leave the operating room and we dont know if we have a clear margin with all cancer removed or not boolbol said doctors wait for the pathology report to find that out which can take a week or two with the new device the wait time is about five minutes everything still goes through pathology boolbol said but the marginprobe is another tool that might help reduce the odds of needing a subsequent surgery she said boolbol is scheduled to present the findings thursday at the american society of clinical oncologys breast cancer symposium in san francisco in june the radiationfree device won the blessing of a us food and drug administration advisory panel the fda usually follows the advisory panels recommendations so device approval is anticipated for the study boolbol and her colleagues randomly assigned 495 breast cancer patients to receive the marginprobe after lumpectomy or not receive it of those 161 had early cancer known as ductal carcinoma in situ the others had invasive cancers where the device detected cancer cells near the edge or surface of the sample examined surgeons removed additional tissue in the same procedure typically about 40 percent of lumpectomy patients need another surgery because of the difficulty distinguishing between healthy and cancerous cells in tissue around the tumor we looked at whether we could lower the repeat surgery rate by using this device boolbol said the patients were followed for two months to see if they needed a repeat surgery for those with ductal carcinoma in situ 13 percent of the probe group needed a repeat surgery compared to 37 percent of the control group among women with invasive breast cancer 17 percent in the device group and 33 percent in the comparison group required more surgery looking at the volume of tissue excised the researchers said not much more tissue was removed when the device was used compared to tissue removed in the initial and subsequent surgeries among the controlgroup patients boolbol said dr laura kruper director of the cooper finkel womens health center and codirector of the breast cancer program at city of hope comprehensive cancer center in duarte calif said the device looks promising however she thinks more research is needed i would like to see it used in a larger population she said if the results are repeated in larger studies it could be a welcome addition to doctors techniques she said the expected cost of the marginprobe in the united states if approved is not yet known said michael graffeo a spokesman for its maker dune medical devices in europe where the device is available each probe one per patient sells for about 600 euros or 760 he said this is much less than the cost of reoperation he noted the device is also being studied for use with prostate cancer the company said data and conclusions presented at meetings should be considered preliminary until published in a peerreviewed medical journal more information to learn more about breast cancer surgery visit the american cancer society new device may reduce repeat breast cancer surgeries
real,chicago acupuncture gets a thumbsup for helping relieve pain from chronic headaches backaches and arthritis in a review of more than two dozen studies the latest analysis of an oftenstudied therapy that has as many fans as critics some believe its only powers are a psychological placebo effect but some doctors believe even if thats the explanation for acupunctures effectiveness theres no reason not to offer it if it makes people feel better the new analysis examined 29 studies involving almost 18000 adults the researchers concluded that the needle remedy worked better than usual pain treatment and slightly better than fake acupuncture that kind of analysis is not the strongest type of research but the authors took extra steps including examining raw data from the original studies the results provide the most robust evidence to date that acupuncture is a reasonable referral option wrote the authors who include researchers with memorial sloankettering cancer center in new york and several universities in england and germany their study isnt proof but it adds to evidence that acupuncture may benefit a range of conditions the new analysis was published online monday in archives of internal medicine the federal governments national center for complementary and alternative medicine paid for most of the study along with a small grant from the samueli institute a nonprofit group that supports research on alternative healing acupunctures use has become more mainstream the military has used it to help treat pain from war wounds and california recently passed legislation that would include acupuncture among treatments recommended for coverage under provisions of the nations new health care law that law requires insurance plans to cover certain categories of benefits starting in 2014 deciding specifics is being left up to the states some private insurance plans already cover acupuncture medicare does not in traditional chinese medicine acupuncture involves inserting long very thin needles just beneath the skins surface at specific points on the body to control pain or stress several weekly sessions are usually involved typically costing about 60 to 100 per session fake acupuncture studied in research sometimes also uses needles but on different areas of the body scientists arent sure what biological mechanism could explain how acupuncture might relieve pain but the authors of the new study say the results suggest theres more involved than just a placebo effect acupuncture skeptic dr stephen barrett said the study results are dubious the retired psychiatrist runs quackwatch a web site on medical scams and says studies of acupuncture often involve strict research conditions that dont mirror how the procedure is used in the real world the new analysis combined results from studies of patients with common types of chronic pain recurring headaches arthritis or back neck and shoulder the studies had randomly assigned patients to acupuncture and either fake acupuncture or standard pain treatment including medication or physical therapy the authors explained their statistical findings by using a pain scale of 0 to 100 the patients average baseline pain measured 60 it dropped to 30 on average in those who got acupuncture 35 in those who got fake acupuncture and 43 in the usual treatment group while the difference in results for real versus fake acupuncture was small it suggests acupuncture could have more than a psychological effect said lead author andrew vickers a cancer researcher at memorial sloankettering the center offers acupuncture and other alternative therapies for cancer patients with hardtotreat pain the analysis was more rigorous than most research based on pooling previous studies results because the authors obtained original data from each study that makes the conclusion more robust said dr andrew avins author of an archives commentary and a physician and researcher with the university of california at san francisco and kaiserpermanente acupuncture is relatively safe and uncertainty over how it works shouldnt stop doctors from offering it as an option for patients struggling with pain avins said perhaps a more productive strategy at this point would be to provide whatever benefits we can for our patients while we continue to explore more carefully all mechanisms of healing he wrote study placebo or not acupuncture helps with pain
real,new york reuters health acupuncture may help relieve chronic back joint and shoulder pain according to a new review of the evidence but some of its benefit is likely due to the placebo effect researchers concluded a patient lies on a bed as he undergoes acupuncture treatment at beijings capital medical university traditional chinese medicine hospital april 6 2010 reutersdavid gray in an analysis of 29 studies they found people who got acupuncture typically reported more pain relief than those who didnt but patients treated with fake or sham acupuncture using retracting needles that dont stick in the skin for example estimated their pain at somewhere in between the other two groups suggesting that they also got some benefit from the procedure a doctor who has a patient in pain has a lot of options such as medications and physical or talk therapy said lead author andrew vickers from memorial sloankettering cancer center in new york this provides evidence that they would be justified in considering acupuncture he told reuters health acupuncture has been controversial among doctors as a possible treatment for a range of conditions including chronic pain and fibromyalgia some think it has potential as an addon or alternative to standard treatment while others argue any acupuncturerelated benefits are likely the result of hopeful patients getting treatment they strongly believe will help them that either means many of the three million americans that get acupuncture every year are wasting their time or others who forgo it are missing out on potential benefits vickers said to try to help sort out which is the case he and his colleagues analyzed 29 studies they deemed to be highquality comparisons of acupuncture fake acupuncture and no treatment those trials included close to 18000 patients in the united states and europe with back and neck pain shoulder pain chronic headaches or joint pain due to osteoarthritis the researchers found that on average people treated with acupuncture reported a modest improvement in symptoms compared to those who had sham treatment and a larger effect compared to untreated patients they estimated in their archives of internal medicine report that about 50 percent of patients had their symptoms cut in half with acupuncture compared to almost 43 percent of those treated with sham acupuncture and 30 percent with no acupuncturelike therapy a typical acupuncture session runs for about 100 and is often not covered by health insurance usually not the first step i have a long list of chronic pain patients coming to seek acupuncture said jongbae park head of asian medicine acupuncture research at the university of north carolina at chapel hill school of medicine its usually not their first approach to address the condition he said rather people seek acupuncture when traditional care fails to stop their pain park who was not involved in the new study said acupuncture focuses on healing the underlying tissue injury that is causing pain rather than treating the pain itself as medications would i am a biased clinician park told reuters health but he added i would sincerely say more than 75 percent of my patients will see improvement vickers said people who are considering acupuncture should first make sure their acupuncturist is appropriately qualified and licensed in those cases he said acupuncture is very safe and the main downsides are costs and the inconvenience of getting to a clinic source bitlymbblbb archives of internal medicine online september 10 2012 acupuncture has limited benefit for chronic pain
real,photo for two decades patricia digiusto struggled with severe asthma powerful medications and frequent use of her inhaler could not prevent repeated trips to the emergency room on one particularly bad night ms digiusto watched from her hospital bed as doctors and nurses prepared to insert plastic tubing down her windpipe to help her breathe gasping for air she was certain she would not survive ill never forget that feeling said ms digiusto 65 a speech pathologist in braintree mass the feeling that im never going to see my kids or husband again and that asthma is finally going to get me two years ago ms digiustos doctor told her about a new procedure called bronchial thermoplasty the first nondrug therapy approved by the food and drug administration for patients with severe asthma during the procedure a doctor guides a bronchoscope into a patients airways there it heats the lungs to 149 degrees fahrenheit cooler than a cup of coffee but warm enough to shrink the smooth muscle in the airways which swells during an asthma attack and restricts breathing after the procedure the airways no longer are so prone to constricting studies show asthma patients suffer fewer attacks and need fewer hospital visits ms digiusto had the procedure in march 2011 since then she has ended most of her medications and has not had a single asthma attack im a language therapist she said but i cant even think of the word to describe how much better this has made my life across the country about 24 million people suffer from asthma every year about 3400 die because of it avoiding allergens and using inhaled medications are enough to keep asthma under control in most patients but for the minority with severe persistent asthma medication and lifestyle changes are not enough frequent hospital trips are almost inevitable and powerful steroids like prednisone which can cause thinning bones cataracts depression and other debilitating side effects become a necessity nationwide asthma treatment costs exceed 10 billion a year and over half of that is spent on severe asthmatics who make up only 10 percent of the asthma population doctors say bronchial thermoplasty has given them a new weapon in the battle against severe asthma and many patients call it lifechanging but the procedure is expensive costing around 20000 and insurers have been reluctant to cover it as a result many people who need it doctors say are forced to go without it for those of us in the field who work with severe asthmatics and see how limited they are its frustrating because we have this new therapy weve seen it work and the data says it works said dr roy st john a pulmonary disease specialist at columbus pulmonary and critical care in ohio but the big insurers have all denied it although bronchial thermoplasty was approved by the fda only two years ago clinical studies on it began in 2000 since then about 650 patients across the country have had the procedure it takes place in three steps each separated by about three weeks each time a different section of the lungs is treated some patients report temporary coughing mucus and other respiratory symptoms brought on by irritation of airways but several fiveyear studies showed no longterm safety issues and researchers at washington university school of medicine found that compared with a control group bronchial thermoplasty patients saw their asthma attacks drop by a third their emergency room visits fall by 84 percent and the number of days they lost from work and school drop by 66 percent this isnt a cure but it is definitely a breakthrough said dr pratik s patel director of interventional pulmonary medicine at newark beth israel medical center in new jersey its not going to get rid of asthma but it is going to reduce symptoms and hospitalizations and make patients more functional in their daily life for now the procedure is only for severe asthmatics who unlike a vast majority of asthma patients cannot keep flareups at bay with standard medications said dr kyle hogarth an assistant professor of medicine at the university of chicago who was involved in clinical studies of the treatment there are millions and millions of asthmatics he said there will not be millions of thermoplasty patients still even patients with severe asthma often are denied insurance coverage for the procedure susan pisano a spokeswoman for americas health insurance plans the industry trade group said insurers are awaiting the results of an additional fiveyear clinical trial required by the fda when it approved bronchial thermoplasty that trial will not be completed until at least 2018 until then ms pisano said many insurers are denying coverage on the grounds the procedure is experimental the issue here for health plans is the longterm safety and efficacy have yet to be established she said but three fiveyear studies have already been completed many asthma specialists believe that insurers are taking a shortsighted approach the onetime cost of 20000 they say is dwarfed by the tens of thousands of dollars in hospital bills and medication costs that a severe asthmatic can easily accumulate in a single year one such patient alberto gaulion 68 a retired importer in miami estimated that for much of the last decade his insurer blue cross blue shield spent about 50000 a year on his medical care every two or three weeks i had to go to the hospital he said and i was taking everything that was on the market i was on a cocktail of drugs blue cross would not cover the procedure for him so mr gaulion paid out of pocket when he had it in 2010 since then he has had no hospital visits and no asthma attacks and takes only one medication instead of five now i can breathe he said and im saving my insurance company a fortune dr charlene mcevoy a director of an asthma center run by health partners the largest health plan in minnesota believed in thermoplasty enough to push the insurer to start covering it dr mcevoy argued that it made economic sense and earlier this year health partners agreed when plans look at the cost savings i think theyre going to cover it said dr mcevoy an assistant professor of medicine at the university of minnesota you have to show that theres a return on investment relief for severe asthma at a high price
real,pediatricians decide boys are better off circumcised than not enlarge this image toggle caption matt rourkeap matt rourkeap the american academy of pediatrics on monday announced its first major shift on circumcision in more than a decade concluding that the health benefits of the procedure clearly outweigh any risks there is clear evidence that supports the health benefits of circumcision said susan blank who led the 14member task force that formulated the new policy being published in the journal pediatrics the statement and accompanying technical report marks the first revision of the organizations position since 1999 when the academy backed away from circumcision at that time the group which represents about 60000 pediatricians nationwide concluded that there was no clear evidence for or against circumcising newborns the group affirmed that position in 2005 since then the popularity of circumcision in the united states has declined only about 56 percent of newborn males are circumcised the academys task force spent seven years combing through the latest research analyzing more than a thousand studies their conclusion for starters blank says circumcision helps baby boys pretty much immediately the health benefits of male circumcision include a drop in the risk of urinary tract infection in the first year of life by up to 90 percent she says but theres a much bigger reason to do it blank said circumcised males are far less likely to get infected with a long list of sexually transmitted diseases it drops the risk of heterosexual hiv acquisition by about 60 percent it drops the risk of human papillomavirus hpv herpes virus and other infectious genital ulcers she says it also reduces the chances that men will spread hpv to their wives and girlfriends protecting them from getting cervical cancer weve reviewed the data and you know we have gone through them with a finetooth comb and the data are pretty convincing she says critics however were not convinced they liken the procedure to female genital mutilation we have no right as parents or as physicians or adults to strap them down and chop off a normal part of their body to do that is a human rights violation and an ethical travesty says georgeanne chapin of the anticircumcision group intact america chapin and other critics argue that the scientific evidence is questionable for one thing the studies about hiv have only been done in africa where aids is much more common among heterosexuals theyre cherrypicking their evidence she says they act as though theres this huge body of literature its all the same couple of studies that have been regurgitated and reprogrammed over the past 150 years all kinds of medical benefits have been proposed as resulting from cutting off the foreskin and they have all been disproven critics also question the safety of the procedure saying too many boys are damaged for life by botched circumcisions but many experts say the academy is making the right call they dismiss any comparison to female genital mutilation as grossly misleading and say male circumcision is about as safe as any procedure could be some think the academys position is long overdue and that the group should have gone even further and more forcefully recommended circumcision i think that all healthy newborn babies should be circumcised says edgar schoen a professor emeritus at the university of california san francisco i feel about newborn circumcision the way i do about immunization its a potent preventive health procedure that gives you a health advantage for its part the pediatricians group hopes the new recommendations will encourage more parents to circumcise their sons and more insurance plans to pay for it as shots reported last week a lot of state medicaid programs have stopped covering circumcision those families who choose circumcision should have access to circumcision cost should not be a barrier blank says the federal centers for disease control and prevention has been promising for years now to issue the governments first guidelines about circumcision but the cdc keeps delaying it and still has not said when that will happen pediatricians decide boys are better off circumcised than not
real,aug 15 2012 if you aspire to fatherhood it might not hurt to go a little nuts walnuts that is eating 25 ounces of walnuts a day a little more than half a cup for 12 weeks improved sperm quality in healthy young men researchers report their study is part of a growing body of evidence that mens dietary and lifestyle choices might affect their fertility the new study funded in part by the california walnut commission enrolled 117 men aged 21 to 35 who ate a typical western diet half the men were randomly assigned to eat 25 ounces of walnuts a day along with their usual diet the other men were told to continue their regular diet but not to eat any tree nuts walnuts are the only nuts with appreciable levels of omega3 fatty acids which some studies of male infertility have linked to better sperm quality says researcher wendie robbins phd of the ucla fielding school of public health animal and human studies have shown that omega3 fats and other polyunsaturated fatty acids play critical roles in sperm maturation and membrane function robbins team writes previous research has shown that men with poor sperm counts saw improvement after taking fish oil supplements high in omega3 fats robbins says and a study of men attending a fertility clinic published in may by the journal human reproduction found that high intake of omega3 fats was linked to more normal sperm size and shape while high intake of saturated fats was related to lower sperm concentration in the new study most of the walnut eaters snacked on the shelled whole nuts straight out of the package robbins says others mixed them with applesauce and cinnamon in a blender or chopped them up and added them to meatloaf hamburger and spaghetti sauce before and after the experiment the mens semen quality was analyzed by a researcher who did not know which ones had eaten walnuts the researcher looked at sperm concentration vitality ability to move shape and size and chromosome abnormalities all thought to be related to fertility walnuts may improve sperm quality in healthy men
real,new york reuters health a new study bolsters the case that daily aspirin may help protect against cancer although the effect seems weaker than previously thought an aerial view shows an administration building of the german bayer ag chemical company in leverkusen wrapped as giant aspirin box and the final chapter on the popular but controversial drug has yet to be written experts say because like earlier research the new work has considerable limitations news about the cancer potential of aspirin use has been really encouraging lately said dr michael thun of the american cancer society who worked on the study things are moving forward but it is still a work in progress medical guidelines in the us already urge people to take low doses of aspirin to prevent heart disease if the predicted benefits outweigh the risk of side effects or if they have already suffered a heart attack whether those recommendations should be broadened to include cancer prevention is still up in the air however earlier this year an analysis of previous clinical trials showed that people on aspirin were less likely to die of cancer than those not on the medication with a 37percent drop in cancer deaths observed from five years onwards the new report published friday in the journal of the national cancer institute is based on reallife observations instead of experiments it includes a decades worth of data from more than 100000 men and women in the us most over 60 and all of them nonsmokers people who said they took daily aspirin whether baby or adult strength had a 16percent lower risk of dying from cancer than nonusers overall thun and his colleagues found for men the difference came out to 103 fewer cancer deaths a year per 100000 people for women the number was 42 the effect was strongest for gastrointestinal cancers such as colon cancer and stomach cancer but it didnt seem to matter whether people had been on aspirin for more or less than five years because the study wasnt a clinical trial its hard to know if the findings can be chalked up to aspirin or if something else is at play still thun said the results would favor broadening the aspirin guidelines to include cancer prevention based on an individual riskbenefit assessment but he added that it will take scientists a few years to mull over all of the existing evidence longstanding controversy other researchers are more skeptical dr kausik ray of st georges university of london who has studied aspirin said the new study did not look at overall death rates or side effects such as serious stomach bleeds this is not a drug without side effects so what you have to look at is net benefit he told reuters health earlier this year rays team published an analysis of previous aspirin trials showing the medication did not prevent deaths from heart disease or cancer and was likely to cause more harm than good one of the problems with the new study as well as with previous aspirin trials he said is something called detection bias people who develop stomach bleeding from aspirin are likely to get their bowels checked out by a doctor as a result doctors may find and remove tumors or precancerous polyps which could prolong the patients life the idea behind colon cancer screening so far most aspirin trials have been designed to test the drugs effect on heart disease ray called for trials that specifically check people for new cancers at given intervals to weed out the selection bias marring the previous research i dont think we have enough hard evidence suggesting everybody should be taking aspirin ray said when it comes to cancer the governmentbacked us preventive services task force agrees it discourages the use of aspirin to stave off colorectal cancer in people at average risk for the disease source journal of the national cancer institute august 10 2012 can daily aspirin help ward off cancer
